State_Code,County,County_Seat,Latitude,Longitude
LA, Catahoula,Harrisonburg,31.768456,-91.823014
LA, Claiborne,Homer,32.793797,-93.059087
LA, Terrebonne,Houma,29.578681,-90.708023
LA, La Salle,Jena,31.690215,-92.128582
LA, Jefferson Davis,Jennings,30.223978,-92.658295
LA, Jackson,Jonesboro,32.233544,-92.710619
LA, Lafayette,Lafayette,30.2056,-92.028058
LA, Calcasieu,Lake Charles,30.200602,-93.210843
LA, East Carroll,Lake Providence,32.801973,-91.175232
LA, Vernon,Leesville,31.14112,-93.28423
LA, Livingston,Livingston,30.495289,-90.746698
LA, De Soto,Mansfield,32.035341,-93.699665
LA, Sabine,Many,31.566074,-93.477234
LA, Avoyelles,Marksville,31.125431,-92.065119
LA, Webster,Minden,32.619146,-93.272754
LA, Ouachita,Monroe,32.518986,-92.07718
LA, Assumption,Napoleonville,29.938267,-91.026361
LA, Natchitoches,Natchitoches,31.734775,-93.100942
LA, Iberia,New Iberia,30.005493,-91.820307
LA, Orleans,New Orleans,30.05342,-89.934502
LA, Pointe Coupee,New Roads,30.695921,-91.453794
LA, West Carroll,Oak Grove,32.862421,-91.391173
LA, Allen,Oberlin,30.608097,-92.774982
LA, St. Landry,Opelousas,30.524897,-92.081654
LA, Iberville,Plaquemine,30.283156,-91.243812
LA, Plaquemines,Pointe a la Hache,29.573756,-89.780848
LA, West Baton Rouge,Port Allen,30.443835,-91.20741
LA, Richland,Rayville,32.470982,-91.757449
LA, Lincoln,Ruston,32.532986,-92.635327
LA, West Feliciana,St. Francisville,30.784234,-91.376417
LA, Tensas,St. Joseph,31.920284,-91.24004
LA, St. Martin,St. Martinville,30.126082,-91.8315
LA, Caddo,Shreveport,32.466879,-93.792193
LA, Madison,Tallulah,32.406696,-91.1917
LA, Lafourche,Thibodaux,29.794874,-90.814578
LA, Concordia,Vidalia,31.566751,-91.440444
LA, Evangeline,Ville Platte,30.689858,-92.274165
LA, Winn,Winnfield,31.923969,-92.642475
LA, Franklin,Winnsboro,32.16469,-91.720647
MA, Barnstable,Barnstable Town,41.661478,-70.356951
MA, Suffolk,Boston,42.338551,-71.018253
MA, Middlesex,Cambridge,42.376043,-71.11868
MA, Norfolk,Dedham,42.246872,-71.179462
MA, Dukes,Edgartown,41.389913,-70.519672
MA, Franklin,Greenfield,42.614671,-72.597063
MA, Nantucket,Nantucket,41.271448,-70.095881
MA, Hampshire,Northampton,42.327044,-72.67463
MA, Berkshire,Pittsfield,42.45184,-73.260685
MA, Plymouth,Plymouth,41.958343,-70.6638
MA, Essex,Salem,42.499248,-70.898204
MA, Hampden,Springfield,42.115454,-72.539978
MA, Bristol,Taunton,41.903324,-71.094987
MA, Worcester,Worcester,42.269478,-71.807783
MD, Anne Arundel,Annapolis,38.972152,-76.505332
MD, Baltimore City,Baltimore,39.300032,-76.610476
MD, Harford,Bel Air,39.581262,-78.855471
MD, Dorchester,Cambridge,38.554063,-76.077116
MD, Queen Anne's,Centreville,39.042265,-76.062538
MD, Kent,Chestertown,39.220419,-76.070517
MD, Allegany,Cumberland,39.651739,-78.757948
MD, Caroline,Denton,38.879421,-75.824452
MD, Talbot,Easton,38.776262,-76.070478
MD, Cecil,Elkton,39.605776,-75.821686
MD, Howard,Ellicott City,39.276691,-76.833952
MD, Frederick,Frederick,39.434089,-77.414539
MD, Washington,Hagerstown,39.640182,-77.722691
MD, Charles,La Plata,38.543467,-76.96979
MD, St. Mary's,Leonardtown,38.303891,-76.639653
MD, Garrett,Oakland,39.417143,-79.402352
MD, Caroline,Preston,38.710212,-75.907528
MD, Calvert,Prince Frederick,38.543791,-76.587906
MD, Somerset,Princess Anne,38.205137,-75.696384
MD, Montgomery,Rockville,39.083666,-77.155585
MD, Wicomico,Salisbury,38.375328,-75.585925
MD, Worcester,Snow Hill,38.172519,-75.390403
MD, Baltimore,Towson,39.39421,-76.617751
MD, Prince George's,Upper Marlboro,38.814457,-76.752156
MD, Carroll,Westminster,39.579675,-77.008392
ME, York,Alfred,43.478568,-70.727091
ME, Androscoggin,Auburn,44.084537,-70.249649
ME, Kennebec,Augusta,44.334904,-69.734199
ME, Penobscot,Bangor,44.829625,-68.788767
ME, Sagadahoc,Bath,43.93253,-69.847186
ME, Waldo,Belfast,44.425874,-69.026418
ME, Piscataquis,Dover-Foxcroft,45.205071,-69.223215
ME, Hancock,Ellsworth,44.58293,-68.480094
ME, Franklin,Farmington,44.668373,-70.144039
ME, Aroostook,Houlton,46.121447,-67.83221
ME, Washington,Machias,44.70064,-67.478612
ME, Cumberland,Portland,43.633157,-70.185305
ME, Knox,Rockland,44.123883,-69.130452
ME, Somerset,Skowhegan,44.778149,-69.712196
ME, Oxford,South Paris,44.217818,-70.513021
ME, Lincoln,Wiscasset,44.010754,-69.678028
MI, Lenawee,Adrian,41.89878,-84.044829
MI, Allegan,Allegan,42.531075,-85.839236
MI, Alpena,Alpena,45.074475,-83.443571
MI, Washtenaw,Ann Arbor,42.276147,-83.73086
MI, Montmorency,Atlanta,45.004164,-84.154815
MI, Huron,Bad Axe,43.804919,-82.998319
MI, Lake,Baldwin,43.897633,-85.857218
MI, Bay,Bay City,43.590062,-83.888421
MI, Antrim,Bellaire,44.96995,-85.205033
MI, Gogebic,Bessemer,46.477579,-90.049836
MI, Benzie,Beulah,44.627315,-86.09975
MI, Mecosta,Big Rapids,43.699671,-85.48125
MI, Wexford,Cadillac,44.251327,-85.413986
MI, Tuscola,Caro,43.489303,-83.401744
MI, Cass,Cassopolis,41.912485,-86.008184
MI, St. Joseph,Centreville,41.920791,-85.525944
MI, Charlevoix,Charlevoix,45.313796,-85.25563
MI, Eaton,Charlotte,42.566202,-84.831839
MI, Cheboygan,Cheboygan,45.641914,-84.468763
MI, Branch,Coldwater,41.94601,-84.999302
MI, Shiawassee,Corunna,42.983392,-84.115863
MI, Iron,Crystal Falls,46.090199,-88.321439
MI, Wayne,Detroit,42.383037,-83.102237
MI, Keweenaw,Eagle River,47.404434,-88.261155
MI, Delta,Escanaba,45.746289,-87.083605
MI, Genesee,Flint,43.02442,-83.691971
MI, Otsego,Gaylord,45.018978,-84.680907
MI, Gladwin,Gladwin,43.98397,-84.487229
MI, Ottawa,Grand Haven,43.054969,-86.219349
MI, Kent,Grand Rapids,42.961156,-85.65557
MI, Crawford,Grayling,44.65796,-84.711067
MI, Clare,Harrison,44.012954,-84.810647
MI, Alcona,Harrisville,44.657509,-83.29458
MI, Oceana,Hart,43.696618,-86.367269
MI, Barry,Hastings,42.65013,-85.288373
MI, Hillsdale,Hillsdale,41.927461,-84.637479
MI, Houghton,Houghton,47.111751,-88.567237
MI, Livingston,Howell,42.608129,-83.934339
MI, Ionia,Ionia,42.976821,-85.074633
MI, Dickinson,Iron Mountain,45.826888,-88.059435
MI, Gratiot,Ithaca,43.291094,-84.595673
MI, Jackson,Jackson,42.242156,-84.402038
MI, Kalamazoo,Kalamazoo,42.275163,-85.588501
MI, Kalkaska,Kalkaska,44.731565,-85.184329
MI, Missaukee,Lake City,44.329668,-85.208474
MI, Baraga,L'Anse,46.752865,-88.448145
MI, Ingham,Lansing,42.714341,-84.560889
MI, Lapeer,Lapeer,43.045127,-83.326746
MI, Leelanau,Leland,45.021444,-85.757109
MI, Mason,Ludington,43.957196,-86.442937
MI, Manistee,Manistee,44.245268,-86.327537
MI, Schoolcraft,Manistique,45.959744,-86.250953
MI, Marquette,Marquette,46.550698,-87.395833
MI, Calhoun,Marshall,42.26263,-84.958739
MI, Ingham,Mason,42.580693,-84.442283
MI, Menominee,Menominee,45.122088,-87.623573
MI, Midland,Midland,43.624796,-84.231984
MI, Oscoda,Mio,44.662314,-84.145991
MI, Monroe,Monroe,41.916586,-83.384324
MI, Macomb,Mount Clemens,42.598055,-82.881506
MI, Isabella,Mount Pleasant,43.59671,-84.775972
MI, Alger,Munising,46.430919,-86.619443
MI, Muskegon,Muskegon,43.22654,-86.257247
MI, Luce,Newberry,46.353821,-85.509804
MI, Ontonagon,Ontonagon,46.86632,-89.312399
MI, Van Buren,Paw Paw,42.214235,-85.892177
MI, Emmet,Petoskey,45.36485,-85.010701
MI, Oakland,Pontiac,42.649228,-83.287363
MI, St. Clair,Port Huron,42.993766,-82.433743
MI, Osceola,Reed City,43.872754,-85.507006
MI, Presque Isle,Rogers City,45.417699,-83.804751
MI, Roscommon,Roscommon,44.488292,-84.589938
MI, Saginaw,Saginaw,43.419945,-83.950172
MI, Mackinac,St. Ignace,45.887164,-84.731707
MI, Clinton,St. Johns,43.000509,-84.555518
MI, Berrien,St. Joseph,42.09969,-86.48877
MI, Sanilac,Sandusky,43.420184,-82.833043
MI, Chippewa,Sault Ste. Marie,46.476169,-84.370544
MI, Arenac,Standish,43.977711,-83.963989
MI, Montcalm,Stanton,43.293152,-85.079576
MI, Iosco,Tawas City,44.267154,-83.522985
MI, Grand Traverse,Traverse City,44.754309,-85.603011
MI, Ogemaw,West Branch,44.273789,-84.236589
MI, Newaygo,White Cloud,43.557519,-85.7743
MN, Norman,Ada,47.298859,-96.516498
MN, Aitkin,Aitkin,46.52665,-93.704992
MN, Freeborn,Albert Lea,43.654293,-93.364148
MN, Douglas,Alexandria,45.877178,-95.376965
MN, Anoka,Anoka,45.214398,-93.391638
MN, Mower,Austin,43.672098,-92.977863
MN, Clearwater,Bagley,47.52439,-95.402771
MN, Lake of the Woods,Baudette,48.712267,-94.591807
MN, Beltrami,Bemidji,47.487034,-94.88269
MN, Swift,Benson,45.315182,-95.60537
MN, Faribault,Blue Earth,43.640994,-94.100339
MN, Crow Wing,Brainerd,46.355269,-94.198372
MN, Wilkin,Breckenridge,46.266211,-96.584989
MN, Wright,Buffalo,45.17951,-93.863995
MN, Houston,Caledonia,43.634127,-91.500399
MN, Isanti,Cambridge,45.560772,-93.227702
MN, Carlton,Carlton,46.667002,-92.392356
MN, Chisago,Center City,45.396617,-92.816842
MN, Carver,Chaska,44.816364,-93.610023
MN, Polk,Crookston,47.774673,-96.606256
MN, Becker,Detroit Lakes,46.806633,-95.844835
MN, St. Louis,Duluth,46.774458,-92.134135
MN, Grant,Elbow Lake,45.990596,-95.974534
MN, Sherburne,Elk River,45.332212,-93.566528
MN, Martin,Fairmont,43.644789,-94.464015
MN, Rice,Faribault,44.299709,-93.278946
MN, Otter Tail,Fergus Falls,46.285002,-96.076145
MN, Benton,Foley,45.663599,-93.909459
MN, Sibley,Gaylord,44.555855,-94.213302
MN, McLeod,Glencoe,44.769566,-94.151027
MN, Pope,Glenwood,45.662387,-95.388363
MN, Cook,Grand Marais,47.758556,-90.344319
MN, Itasca,Grand Rapids,47.237481,-93.532203
MN, Yellow Medicine,Granite Falls,44.807268,-95.542338
MN, Kittson,Hallock,48.765415,-96.942485
MN, Dakota,Hastings,44.731781,-92.853284
MN, Koochiching,International Falls,48.586353,-93.407743
MN, Lincoln,Ivanhoe,44.464282,-96.251729
MN, Jackson,Jackson,43.62568,-94.988585
MN, Le Sueur,Le Center,44.386573,-93.731085
MN, Meeker,Litchfield,45.12197,-94.525901
MN, Morrison,Little Falls,45.985557,-94.359676
MN, Todd,Long Prairie,45.97472,-94.861352
MN, Rock,Luverne,43.653565,-96.215101
MN, Lac qui Parle,Madison,45.012763,-96.189057
MN, Mahnomen,Mahnomen,47.314653,-95.967389
MN, Blue Earth,Mankato,44.171109,-93.977499
MN, Dodge,Mantorville,44.06439,-92.753559
MN, Lyon,Marshall,44.44852,-95.789925
MN, Mille Lacs,Milaca,45.756748,-93.651256
MN, Hennepin,Minneapolis,44.963324,-93.26832
MN, Chippewa,Montevideo,44.950165,-95.715382
MN, Clay,Moorhead,46.864704,-96.744552
MN, Kanabec,Mora,45.876981,-93.290284
MN, Stevens,Morris,45.585879,-95.905406
MN, Brown,New Ulm,44.312067,-94.468896
MN, Renville,Olivia,44.777058,-94.997158
MN, Big Stone,Ortonville,45.302445,-96.442223
MN, Steele,Owatonna,44.091904,-93.231715
MN, Hubbard,Park Rapids,46.916394,-95.057932
MN, Pine,Pine City,45.838469,-92.967813
MN, Pipestone,Pipestone,43.995916,-96.31108
MN, Fillmore,Preston,43.672567,-92.082802
MN, Red Lake,Red Lake Falls,47.883688,-96.272727
MN, Goodhue,Red Wing,44.581265,-92.605011
MN, Redwood,Redwood Falls,44.547125,-95.102637
MN, Olmsted,Rochester,44.014299,-92.478587
MN, Roseau,Roseau,48.844446,-95.762548
MN, Stearns,St. Cloud,45.526658,-94.171007
MN, Watonwan,St. James,43.983362,-94.625392
MN, Ramsey,St. Paul,44.948901,-93.104063
MN, Nicollet,St. Peter,44.329282,-93.967656
MN, Scott,Shakopee,44.771906,-93.475699
MN, Murray,Slayton,43.990179,-95.757703
MN, Olmsted,Stewartville,43.860569,-92.489583
MN, Washington,Stillwater,45.058606,-92.830408
MN, Pennington,Thief River Falls,48.111241,-96.177562
MN, Lake,Two Harbors,47.029954,-91.675744
MN, Wabasha,Wabasha,44.371107,-92.0457
MN, Wadena,Wadena,46.447194,-95.126697
MN, Cass,Walker,47.09217,-94.587661
MN, Marshall,Warren,48.194034,-96.768816
MN, Waseca,Waseca,44.081533,-93.503954
MN, Traverse,Wheaton,45.80588,-96.498048
MN, Kandiyohi,Willmar,45.121042,-95.058651
MN, Cottonwood,Windom,43.873552,-95.119136
MN, Winona,Winona,44.051271,-91.668076
MN, Nobles,Worthington,43.628733,-95.599702
MO, Gentry,Albany,40.247893,-94.333455
MO, Oregon,Alton,36.690843,-91.391716
MO, Douglas,Ava,36.956222,-92.665965
MO, Scott,Benton,37.09934,-89.560521
MO, Harrison,Bethany,40.268164,-94.029822
MO, Stoddard,Bloomfield,36.887635,-89.929793
MO, Polk,Bolivar,37.606697,-93.416709
MO, Cooper,Boonville,38.961439,-92.746203
MO, Pike,Bowling Green,39.344774,-91.202488
MO, Dallas,Buffalo,37.64519,-93.096564
MO, Bates,Butler,38.259362,-94.339531
MO, Moniteau,California,38.630306,-92.567079
MO, Camden,Camdenton,38.013237,-92.751393
MO, Carroll,Carrollton,39.363642,-93.49506
MO, Jasper,Carthage,37.150605,-94.327868
MO, Pemiscot,Caruthersville,36.18126,-89.666904
MO, Barry,Cassville,36.678302,-93.868105
MO, Reynolds,Centerville,37.436682,-90.95968
MO, Mississippi,Charleston,36.916934,-89.333912
MO, Livingston,Chillicothe,39.796079,-93.549957
MO, St. Louis,Clayton,38.644411,-90.330236
MO, Henry,Clinton,38.371172,-93.768142
MO, Boone,Columbia,38.94729,-92.326387
MO, Ripley,Doniphan,36.623355,-90.82186
MO, Knox,Edina,40.168013,-92.172993
MO, Shannon,Eminence,37.150891,-91.358713
MO, St. Francois,Farmington,37.782494,-90.427303
MO, Howard,Fayette,39.147294,-92.685669
MO, Taney,Forsyth,36.685278,-93.102651
MO, Madison,Fredericktown,37.562953,-90.303512
MO, Callaway,Fulton,38.855146,-91.950802
MO, Ozark,Gainesville,36.60628,-92.424632
MO, Stone,Galena,36.803214,-93.469508
MO, Daviess,Gallatin,39.910352,-93.964011
MO, Worth,Grant City,40.485778,-94.413458
MO, Dade,Greenfield,37.416084,-93.842883
MO, Wayne,Greenville,37.127933,-90.447878
MO, Cass,Harrisonville,38.652493,-94.346999
MO, Wright,Hartville,37.250321,-92.513336
MO, Gasconade,Hermann,38.697652,-91.434865
MO, Hickory,Hermitage,37.945134,-93.328956
MO, Jefferson,Hillsboro,38.232951,-90.567196
MO, Texas,Houston,37.320948,-91.961155
MO, Randolph,Huntsville,39.436427,-92.543825
MO, Jackson,Independence,39.085469,-94.352082
MO, Iron,Ironton,37.595839,-90.629752
MO, Cape Girardeau,Jackson,37.379922,-89.654073
MO, Cole,Jefferson City,38.567461,-92.175254
MO, Clark,Kahoka,40.42362,-91.718706
MO, Dunklin,Kennett,36.240223,-90.047221
MO, Chariton,Keytesville,39.43135,-92.937835
MO, Caldwell,Kingston,39.642576,-94.038388
MO, Adair,Kirksville,40.198171,-92.574562
MO, Barton,Lamar,37.493918,-94.278428
MO, Schuyler,Lancaster,40.526323,-92.531732
MO, Laclede,Lebanon,37.672131,-92.65967
MO, Lafayette,Lexington,39.180313,-93.869051
MO, Clay,Liberty,39.239312,-94.418892
MO, Osage,Linn,38.478798,-91.844989
MO, Linn,Linneus,39.877495,-93.186594
MO, Macon,Macon,39.74223,-92.470551
MO, Bollinger,Marble Hill,37.302477,-89.981792
MO, Saline,Marshall,39.115093,-93.202469
MO, Webster,Marshfield,37.342202,-92.911043
MO, Nodaway,Maryville,40.342515,-94.870048
MO, DeKalb,Maysville,39.885628,-94.368991
MO, Scotland,Memphis,40.460798,-92.169929
MO, Audrain,Mexico,39.162169,-91.87277
MO, Sullivan,Milan,40.203239,-93.124004
MO, Montgomery,Montgomery City,38.973892,-91.502572
MO, Lewis,Monticello,40.118961,-91.713054
MO, Lawrence,Mount Vernon,37.105113,-93.819038
MO, Newton,Neosho,36.847508,-94.397739
MO, Vernon,Nevada,37.844908,-94.350321
MO, Ralls,New London,39.584202,-91.398899
MO, New Madrid,New Madrid,36.586409,-89.551222
MO, Holt,Oregon,39.986092,-95.143302
MO, St. Clair,Osceola,38.045962,-93.694081
MO, Christian,Ozark,37.0336,-93.218044
MO, Marion,Palmyra,39.79778,-91.526515
MO, Monroe,Paris,39.473001,-92.008452
MO, Perry,Perryville,37.72633,-89.876493
MO, McDonald,Pineville,36.575504,-94.391543
MO, Platte,Platte City,39.359733,-94.756317
MO, Clinton,Plattsburg,39.554166,-94.463355
MO, Butler,Poplar Bluff,36.763259,-90.413953
MO, Washington,Potosi,37.933739,-90.775033
MO, Mercer,Princeton,40.396332,-93.58877
MO, Ray,Richmond,39.27545,-93.972584
MO, Atchison,Rock Port,40.410911,-95.533087
MO, Phelps,Rolla,37.94594,-91.761202
MO, St. Charles,St. Charles,38.795702,-90.515364
MO, Buchanan,St. Joseph,39.75946,-94.821143
MO, Dent,Salem,37.639863,-91.534684
MO, Andrew,Savannah,39.938789,-94.828049
MO, Pettis,Sedalia,38.706048,-93.234498
MO, Shelby,Shelbyville,39.807328,-92.039887
MO, Greene,Springfield,37.194152,-93.291305
MO, Crawford,Steelville,37.969608,-91.354581
MO, Cedar,Stockton,37.696889,-93.795886
MO, Grundy,Trenton,40.081255,-93.602387
MO, Lincoln,Troy,38.969985,-90.967467
MO, Miller,Tuscumbia,38.237061,-92.46004
MO, Franklin,Union,38.437882,-90.995801
MO, Putnam,Unionville,40.475708,-93.004416
MO, Carter,Van Buren,37.014426,-91.00688
MO, Morgan,Versailles,38.433449,-92.846034
MO, Maries,Vienna,38.187826,-91.950601
MO, Johnson,Warrensburg,38.762381,-93.725337
MO, Warren,Warrenton,38.819056,-91.137933
MO, Benton,Warsaw,38.249274,-93.367038
MO, Pulaski,Waynesville,37.81943,-92.219262
MO, Howell,West Plains,36.73743,-91.867957
MS, Monroe,Aberdeen,33.828299,-88.554741
MS, Choctaw,Ackerman,33.310649,-89.170247
MS, Benton,Ashland,34.834119,-89.177741
MS, Panola,Batesville,34.320982,-89.924878
MS, Jasper,Bay Springs,31.978001,-89.27961
MS, Humphreys,Belzoni,33.180498,-90.486286
MS, Prentiss,Booneville,34.664418,-88.567991
MS, Rankin,Brandon,32.278093,-89.990686
MS, Lincoln,Brookhaven,31.580567,-90.443386
MS, Madison,Canton,32.598419,-90.032191
MS, Carroll,Carrollton,33.505647,-89.921812
MS, Leake,Carthage,32.744227,-89.533452
MS, Tallahatchie,Charleston,34.007653,-90.055166
MS, Coahoma,Clarksdale,34.193796,-90.568598
MS, Bolivar,Cleveland,33.744008,-90.728476
MS, Yalobusha,Coffeeville,33.976494,-89.684482
MS, Covington,Collins,31.648272,-89.567581
MS, Marion,Columbia,31.256909,-89.825443
MS, Lowndes,Columbus,33.508208,-88.407128
MS, Alcorn,Corinth,34.948353,-88.513618
MS, Newton,Decatur,32.433965,-89.111233
MS, Kemper,De Kalb,32.773104,-88.656096
MS, Jones,Ellisville,31.597277,-89.210269
MS, Jefferson,Fayette,31.712206,-91.062061
MS, Scott,Forest,32.359838,-89.475908
MS, Itawamba,Fulton,34.26288,-88.401928
MS, Washington,Greenville,33.383461,-91.052314
MS, Leflore,Greenwood,33.51246,-90.198963
MS, Grenada,Grenada,33.781445,-89.811547
MS, Harrison,Gulfport,30.419487,-89.069022
MS, Forrest,Hattiesburg,31.307305,-89.317434
MS, Copiah,Hazlehurst,31.863858,-90.392793
MS, DeSoto,Hernando,34.849588,-89.992401
MS, Marshall,Holly Springs,34.778017,-89.445819
MS, Chickasaw,Houston,33.896187,-89.00349
MS, Sunflower,Indianola,33.448963,-90.643789
MS, Tishomingo,Iuka,34.807384,-88.19692
MS, Attala,Kosciusko,33.058169,-89.589364
MS, Jones,Laurel,31.695077,-89.144955
MS, Greene,Leakesville,31.149202,-88.555853
MS, Holmes,Lexington,33.11709,-90.049619
MS, Amite,Liberty,31.161899,-90.798332
MS, Winston,Louisville,33.122934,-89.054879
MS, George,Lucedale,30.931213,-88.595896
MS, Noxubee,Macon,33.122065,-88.556713
MS, Pike,Magnolia,31.161161,-90.469529
MS, Quitman,Marks,34.253521,-90.272218
MS, Issaquena,Mayersville,32.896409,-91.046676
MS, Franklin,Meadville,31.472012,-90.893088
MS, Simpson,Mendenhall,31.9607,-89.869483
MS, Lauderdale,Meridian,32.38417,-88.689448
MS, Lawrence,Monticello,31.553242,-90.118674
MS, Adams,Natchez,31.542438,-91.385649
MS, Union,New Albany,34.492286,-89.02172
MS, Perry,New Augusta,31.203377,-89.029338
MS, Chickasaw,Okolona,34.005061,-88.747692
MS, Lafayette,Oxford,34.351262,-89.536981
MS, Jackson,Pascagoula,30.360067,-88.556327
MS, Neshoba,Philadelphia,32.775106,-89.122045
MS, Calhoun,Pittsboro,33.940002,-89.337291
MS, Pontotoc,Pontotoc,34.25088,-89.008348
MS, Pearl River,Poplarville,30.839699,-89.530092
MS, Claiborne,Port Gibson,31.955816,-90.983438
MS, Jefferson Davis,Prentiss,31.599464,-89.874654
MS, Lamar,Purvis,31.146366,-89.406281
MS, Clarke,Quitman,32.04152,-88.720518
MS, Smith,Raleigh,32.034662,-89.525703
MS, Hinds,Raymond,32.260966,-90.409023
MS, Tippah,Ripley,34.732437,-88.94353
MS, Sharkey,Rolling Fork,32.907304,-90.876907
MS, Bolivar,Rosedale,33.860221,-91.043531
MS, Panola,Sardis,34.435505,-89.911362
MS, Tate,Senatobia,34.60865,-89.980994
MS, Oktibbeha,Starkville,33.458808,-88.832691
MS, Tallahatchie,Sumner,33.969317,-90.369275
MS, Tunica,Tunica,34.688137,-90.380937
MS, Lee,Tupelo,34.270604,-88.732455
MS, Walthall,Tylertown,31.1172,-90.144851
MS, Carroll,Vaiden,33.332523,-89.752603
MS, Warren,Vicksburg,32.322004,-90.881557
MS, Webster,Walthall,33.606669,-89.279109
MS, Yalobusha,Water Valley,34.16199,-89.63012
MS, Wayne,Waynesboro,31.677557,-88.63384
MS, Clay,West Point,33.606236,-88.657568
MS, Stone,Wiggins,30.856048,-89.138981
MS, Montgomery,Winona,33.490256,-89.729287
MS, Wilkinson,Woodville,31.102891,-91.299257
MS, Yazoo,Yazoo City,32.862219,-90.407996
MT, Deer Lodge,Anaconda,46.094672,-113.141624
MT, Fallon,Baker,46.364277,-104.274261
MT, Sweet Grass,Big Timber,45.834634,-109.948672
MT, Yellowstone,Billings,45.788538,-108.552475
MT, Jefferson,Boulder,46.23584,-112.119749
MT, Gallatin,Bozeman,45.683155,-111.053782
MT, Powder River,Broadus,45.443053,-105.408349
MT, Silver Bow,Butte,45.896232,-112.660071
MT, Liberty,Chester,48.511293,-110.966143
MT, Blaine,Chinook,48.590128,-109.23182
MT, Teton,Choteau,47.813673,-112.1794
MT, McCone,Circle,47.417664,-105.587041
MT, Stillwater,Columbus,45.635966,-109.248784
MT, Pondera,Conrad,48.174083,-111.946593
MT, Glacier,Cut Bank,48.634097,-112.330068
MT, Powell,Deer Lodge,46.398073,-112.733385
MT, Beaverhead,Dillon,45.217876,-112.63458
MT, Carter,Ekalaka,45.889207,-104.551683
MT, Rosebud,Forsyth,46.267882,-106.672587
MT, Chouteau,Fort Benton,47.829003,-110.655787
MT, Valley,Glasgow,48.199027,-106.632077
MT, Dawson,Glendive,47.106473,-104.710856
MT, Cascade,Great Falls,47.502518,-111.29997
MT, Ravalli,Hamilton,46.251583,-114.159978
MT, Big Horn,Hardin,45.742231,-107.608237
MT, Wheatland,Harlowton,46.436776,-109.835104
MT, Hill,Havre,48.541911,-109.677956
MT, Lewis and Clark,Helena,46.595465,-112.018746
MT, Treasure,Hysham,46.290921,-107.230499
MT, Garfield,Jordan,47.321054,-106.909859
MT, Flathead,Kalispell,48.216152,-114.327645
MT, Fergus,Lewistown,47.05138,-109.452399
MT, Lincoln,Libby,48.386421,-115.556701
MT, Park,Livingston,45.665503,-110.555884
MT, Phillips,Malta,48.355497,-107.870183
MT, Custer,Miles City,46.405823,-105.838944
MT, Missoula,Missoula,46.874359,-114.026136
MT, Granite,Philipsburg,46.332429,-113.296002
MT, Sheridan,Plentywood,48.77602,-104.557296
MT, Lake,Polson,47.688222,-114.140791
MT, Carbon,Red Lodge,45.193337,-109.250143
MT, Musselshell,Roundup,46.448335,-108.539687
MT, Golden Valley,Ryegate,46.298439,-109.253747
MT, Daniels,Scobey,48.790389,-105.420627
MT, Toole,Shelby,48.502129,-111.862036
MT, Richland,Sidney,47.715456,-104.167161
MT, Judith Basin,Stanford,47.152078,-110.219016
MT, Mineral,Superior,47.19512,-114.901363
MT, Prairie,Terry,46.792224,-105.312483
MT, Sanders,Thompson Falls,47.599362,-115.342626
MT, Broadwater,Townsend,46.319247,-111.519705
MT, Madison,Virginia City,45.296201,-111.936889
MT, Meagher,White Sulphur Springs,46.545283,-110.903896
MT, Wibaux,Wibaux,46.986574,-104.190043
MT, Petroleum,Winnett,47.004301,-108.346612
MT, Roosevelt,Wolf Point,48.0931,-105.641353
NC, Stanly,Albemarle,35.360039,-80.192135
NC, Randolph,Asheboro,35.715281,-79.812977
NC, Buncombe,Asheville,35.570972,-82.552725
NC, Mitchell,Bakersville,36.01535,-82.158224
NC, Pamlico,Bayboro,35.149273,-76.769351
NC, Carteret,Beaufort,34.722711,-76.651174
NC, Brunswick,Bolivia,34.069925,-78.147365
NC, Watauga,Boone,36.213842,-81.665197
NC, Transylvania,Brevard,35.243141,-82.726863
NC, Swain,Bryson City,35.42661,-83.447265
NC, Pender,Burgaw,34.551466,-77.923012
NC, Yancey,Burnsville,35.916312,-82.297697
NC, Camden,Camden,36.325193,-76.169189
NC, Moore,Carthage,35.322266,-79.410927
NC, Mecklenburg,Charlotte,35.209045,-80.83099
NC, Sampson,Clinton,35.00043,-78.33154
NC, Tyrrell,Columbia,35.923406,-76.24048
NC, Polk,Columbus,35.251165,-82.209786
NC, Cabarrus,Concord,35.392094,-80.63551
NC, Stokes,Danbury,36.41098,-80.211747
NC, Surry,Dobson,36.392641,-80.723739
NC, Durham,Durham,35.98005,-78.900976
NC, Chowan,Edenton,36.058565,-76.598979
NC, Pasquotank,Elizabeth City,36.294197,-76.237792
NC, Bladen,Elizabethtown,34.622559,-78.608011
NC, Cumberland,Fayetteville,35.082766,-78.973515
NC, Macon,Franklin,35.179422,-83.380691
NC, Gaston,Gastonia,35.248796,-81.186436
NC, Gates,Gatesville,36.407355,-76.756592
NC, Wayne,Goldsboro,35.378226,-77.971869
NC, Alamance,Graham,36.056356,-79.389436
NC, Guilford,Greensboro,36.095148,-79.826996
NC, Pitt,Greenville,35.596431,-77.375256
NC, Halifax,Halifax,36.325495,-77.590095
NC, Clay,Hayesville,35.045018,-83.817935
NC, Vance,Henderson,36.32604,-78.414923
NC, Henderson,Hendersonville,35.324952,-82.456741
NC, Perquimans,Hertford,36.176849,-76.466552
